,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,year,make,model,body,transmission,state,condition,odometer,color,interior,mmr,sellingprice,income,using_time,region,K
220,220,220,467833,2013,ford,Fiesta,sedan,manual,hi,3.9,50814.0,blue,gray,7425,8250,78090,2,pacific,0
221,221,221,13334,2013,dodge,Grand Caravan,van,automatic,ca,3.3,40771.0,gold,black,13950,13800,77030,2,pacific,2
222,222,222,32329,2013,toyota,Highlander,suv,automatic,ca,5.0,44933.0,red,gray,21800,23250,77030,2,pacific,2
223,223,223,422349,2012,nissan,Altima,sedan,automatic,il,3.4,29680.0,silver,black,15100,14200,73130,3,midwest,0
224,224,224,359210,2013,toyota,Corolla,sedan,automatic,ga,2.7,51482.0,red,gray,9850,10000,61450,2,southeast,0
225,225,225,355145,2003,toyota,Sequoia,suv,automatic,ga,2.3,221921.0,gray,gray,3275,4300,61450,12,southeast,0
226,226,226,203518,2015,ford,F-250 Super Duty,cab,automatic,fl,4.2,8064.0,black,black,50200,48000,59100,0,southeast,1
227,227,227,190502,2014,ford,Fusion,sedan,automatic,fl,3.9,40861.0,—,gray,14250,13800,59100,1,southeast,1
228,228,228,223993,2013,audi,A6,sedan,automatic,fl,3.9,44439.0,white,black,26200,27200,59100,2,southeast,1
229,229,229,320425,2011,subaru,Outback,wagon,automatic,mi,3.7,73844.0,black,beige,13750,14900,65610,3,midwest,0
230,230,230,305008,2013,ford,Focus,sedan,automatic,oh,4.5,10159.0,black,black,12050,11700,64520,2,midwest,1
231,231,231,50880,2013,mercedes-benz,E-Class,coupe,automatic,ca,2.6,15960.0,—,red,33400,27500,77030,2,pacific,2
232,232,232,460236,1997,mitsubishi,Eclipse,hatchback,manual,wa,1.9,155637.0,black,gray,675,700,81400,17,pacific,0
233,233,233,93426,2009,dodge,Challenger,coupe,automatic,tx,3.5,61187.0,silver,black,18600,18100,68360,6,southwest,2
234,234,234,341508,2003,chrysler,PT Cruiser,wagon,automatic,ga,1.9,140471.0,red,—,1625,800,61450,12,southeast,0
235,235,235,302694,2011,chevrolet,Cruze,sedan,automatic,oh,3.8,56731.0,black,black,8825,9300,64520,4,midwest,1
236,236,236,79542,2005,gmc,Sierra 2500HD,cab,automatic,tx,1.9,116186.0,white,tan,14350,7800,68360,10,southwest,2
237,237,237,336839,2004,gmc,Yukon XL,suv,automatic,ga,2.0,192614.0,gray,beige,2500,2000,61450,10,southeast,0
238,238,238,374265,2012,ram,1500,cab,automatic,va,1.9,21548.0,white,gray,16000,14500,74430,3,southeast,0
239,239,239,258664,2015,nissan,Altima,sedan,automatic,fl,3.7,8676.0,red,black,15600,14600,59100,0,southeast,1
240,240,240,125100,2013,bmw,X5,suv,automatic,pa,4.6,35296.0,—,black,35500,37900,73100,2,northeast,2
241,241,241,339229,2009,hyundai,Sonata,sedan,automatic,ga,2.7,84104.0,gold,beige,7600,7700,61450,6,southeast,0
242,242,242,382524,2010,jeep,Liberty,suv,automatic,nc,4.2,87799.0,black,—,10050,10500,61490,5,southeast,0
243,243,243,175596,2013,kia,Optima,sedan,automatic,tn,3.4,62971.0,white,tan,13400,13100,57290,2,southeast,1
244,244,244,243110,2013,nissan,Rogue,suv,automatic,fl,3.4,61049.0,blue,black,12000,11500,59100,2,southeast,1
245,245,245,333399,2010,ford,Ranger,cab,manual,mi,2.8,55000.0,black,black,11100,9300,65610,5,midwest,0
246,246,246,189477,2010,honda,Civic,sedan,automatic,fl,3.5,49644.0,silver,gray,8900,8300,59100,4,southeast,1
247,247,247,103552,2007,chevrolet,Impala,sedan,automatic,tx,3.7,89459.0,white,beige,4800,7400,68360,8,southwest,2
248,248,248,19779,2012,audi,A7,sedan,automatic,ca,3.7,28508.0,brown,beige,41000,38000,77030,3,pacific,2
249,249,249,316115,2011,ford,Ranger,cab,manual,oh,4.3,26603.0,blue,black,13850,8600,64520,4,midwest,1
250,250,250,400882,2012,honda,CR-V,suv,automatic,in,4.8,22262.0,blue,gray,21700,22250,62930,3,midwest,0
251,251,251,329312,2008,chrysler,Town and Country,van,automatic,mi,2.7,125371.0,red,gray,6250,6100,65610,7,midwest,0
252,252,252,3977,2003,toyota,Tundra,cab,automatic,ca,1.9,72248.0,green,gray,7600,6700,77030,11,pacific,2
253,253,253,200133,2004,honda,Odyssey,van,automatic,fl,2.3,134646.0,black,gray,2875,3200,59100,11,southeast,1
254,254,254,51423,2012,chevrolet,Camaro,coupe,automatic,ca,3.3,32937.0,white,black,20600,18750,77030,3,pacific,2
255,255,255,320290,2014,chevrolet,Traverse,suv,automatic,oh,4.6,19767.0,silver,black,26000,29500,64520,1,midwest,0
256,256,256,307811,2013,subaru,Outback,wagon,automatic,oh,3.7,47294.0,black,black,18800,18600,64520,2,midwest,1
257,257,257,238628,2006,chevrolet,Impala,sedan,automatic,fl,3.5,135527.0,red,tan,3600,3300,59100,9,southeast,1
258,258,258,50786,2014,chrysler,300,sedan,automatic,ca,3.0,25283.0,—,black,19350,18000,77030,1,pacific,2
259,259,259,457259,2013,chevrolet,Sonic,hatchback,automatic,or,2.1,34478.0,red,black,9175,9900,73640,2,pacific,0
260,260,260,212576,2012,chrysler,200,sedan,automatic,fl,4.2,39313.0,gray,black,11450,12300,59100,3,southeast,1
261,261,261,318151,2003,infiniti,I35,sedan,automatic,oh,1.9,188557.0,silver,black,1600,1300,64520,12,midwest,0
262,262,262,451697,2005,hyundai,Elantra,hatchback,automatic,ma,2.9,64327.0,silver,black,3000,2000,82150,10,northeast,0
263,263,263,408855,2014,chevrolet,Captiva Sport,suv,automatic,il,4.0,19428.0,gray,gray,14350,14200,73130,1,midwest,0
264,264,264,126876,2014,ram,1500,cab,automatic,pa,4.6,15394.0,white,gray,27700,26200,73100,1,northeast,2
265,265,265,194330,2013,hyundai,Elantra,sedan,automatic,fl,4.1,79872.0,silver,gray,9850,9500,59100,2,southeast,1
266,266,266,171945,2011,bmw,3 Series,sedan,automatic,tn,4.3,42178.0,black,tan,17800,19000,57290,4,southeast,1
267,267,267,411082,2013,ford,Fusion,sedan,automatic,il,4.5,37604.0,gray,black,17150,17400,73130,2,midwest,0
268,268,268,199657,2014,chrysler,300,sedan,automatic,fl,4.0,22624.0,gray,black,22400,21000,59100,1,southeast,1
269,269,269,326124,2010,chevrolet,Equinox,suv,automatic,mi,3.4,86065.0,gray,black,8900,8800,65610,5,midwest,0
270,270,270,19271,2006,ford,Ranger,cab,automatic,ca,3.1,109211.0,white,black,5425,7000,77030,9,pacific,2
271,271,271,252269,1999,ford,Taurus,sedan,automatic,fl,2.0,165229.0,red,gray,550,500,59100,16,southeast,1
272,272,272,61441,2004,ford,Thunderbird,convertible,automatic,ca,4.3,57855.0,red,black,12450,14250,77030,11,pacific,2
273,273,273,420619,2014,nissan,Versa Note,hatchback,automatic,il,4.4,12631.0,—,gray,11000,11000,73130,1,midwest,0
274,274,274,13983,2011,bmw,3 Series,sedan,automatic,ca,4.0,37831.0,white,beige,19400,20250,77030,4,pacific,2
275,275,275,281784,2013,hyundai,Elantra,sedan,automatic,nj,4.3,59162.0,blue,beige,9175,9000,82750,2,northeast,1
276,276,276,435595,2012,ram,1500,cab,automatic,mo,2.5,54159.0,black,black,22700,21500,71660,3,midwest,0
277,277,277,57497,2006,nissan,Murano,suv,automatic,ca,3.5,88831.0,black,black,8100,9400,77030,9,pacific,2
278,278,278,207510,2013,ram,C/V Tradesman,van,automatic,fl,4.6,32405.0,white,black,12950,12800,59100,2,southeast,1
279,279,279,340704,2010,chevrolet,Impala,sedan,automatic,ga,3.2,123879.0,white,black,5225,5800,61450,5,southeast,0
280,280,280,269200,2011,nissan,Rogue,suv,automatic,nj,3.1,36172.0,gray,gray,15100,13500,82750,4,northeast,1
281,281,281,167939,2014,chrysler,200,sedan,automatic,tn,4.2,36186.0,gray,black,11000,11300,57290,1,southeast,1
282,282,282,375555,2005,ford,Freestar,van,automatic,sc,1.0,165840.0,beige,tan,1400,400,56120,10,southeast,0
283,283,283,422385,2012,nissan,Rogue,suv,automatic,il,3.1,46051.0,black,black,13500,14900,73130,3,midwest,0
284,284,284,336716,2009,honda,Odyssey,van,automatic,ga,3.7,79284.0,white,beige,12350,13600,61450,5,southeast,0
285,285,285,465296,2013,nissan,Leaf,hatchback,automatic,wa,4.6,23466.0,silver,black,9075,9800,81400,2,pacific,0
286,286,286,163829,2011,cadillac,Escalade,suv,automatic,tn,4.3,79428.0,silver,beige,27200,26500,57290,4,southeast,1
287,287,287,260194,2014,toyota,Highlander,suv,automatic,fl,4.4,20788.0,white,black,28100,28500,59100,1,southeast,1
288,288,288,339703,2008,chrysler,Sebring,convertible,automatic,ga,2.9,85232.0,white,gray,6100,5700,61450,7,southeast,0
289,289,289,310896,2012,bmw,X5,suv,automatic,oh,4.1,27100.0,white,black,36300,36000,64520,3,midwest,1
290,290,290,443322,2014,ford,Fusion,sedan,automatic,mo,4.1,30651.0,red,black,13300,13500,71660,1,midwest,0
291,291,291,74509,2003,nissan,Altima,sedan,automatic,tx,2.7,134051.0,white,tan,2375,4400,68360,12,southwest,2
292,292,292,326186,2013,ford,Escape,suv,automatic,mi,3.9,26164.0,red,tan,18300,18000,65610,2,midwest,0
293,293,293,366699,2014,chrysler,Town and Country,van,automatic,va,5.0,29119.0,white,tan,18500,18100,74430,1,southeast,0
294,294,294,387129,2005,ford,Focus,sedan,automatic,nc,3.0,138798.0,white,gray,1950,3100,61490,10,southeast,0
295,295,295,320330,2011,chevrolet,Malibu,sedan,automatic,mi,3.1,85662.0,silver,black,7375,6500,65610,3,midwest,0
296,296,296,274403,2014,ford,Fiesta,sedan,automatic,nj,2.5,16583.0,gray,black,10600,10000,82750,1,northeast,1
297,297,297,363625,2011,nissan,Sentra,sedan,automatic,ga,2.5,90708.0,silver,gray,6200,4900,61450,4,southeast,0
298,298,298,58341,2012,mini,Cooper,convertible,automatic,ca,3.5,46612.0,blue,black,16250,15000,77030,3,pacific,2
299,299,299,210529,2014,hyundai,Accent,sedan,automatic,fl,2.0,25302.0,gray,gray,10800,7500,59100,1,southeast,1
300,300,300,423914,2011,toyota,Camry,sedan,automatic,co,2.3,80344.0,gray,gray,9700,7500,80610,4,mountain west,0
301,301,301,49497,2008,jeep,Grand Cherokee,suv,automatic,ca,1.9,119653.0,silver,black,7575,6700,77030,7,pacific,2
302,302,302,332497,2013,ford,Fusion,sedan,automatic,mi,3.7,65284.0,white,black,11450,11600,65610,2,midwest,0
303,303,303,243203,2012,jeep,Grand Cherokee,suv,automatic,fl,4.4,60249.0,black,black,22000,21800,59100,3,southeast,1
304,304,304,269247,2014,bmw,3 Series,sedan,automatic,nj,5.0,3191.0,black,—,41600,26750,82750,1,northeast,1
305,305,305,107423,2014,ford,F-150,cab,automatic,tx,4.4,11311.0,black,gray,25700,25600,68360,1,southwest,2
306,306,306,358023,2011,kia,Sorento,suv,manual,ga,3.5,67624.0,black,gray,10900,8000,61450,4,southeast,0
307,307,307,28108,2009,honda,Accord,sedan,automatic,ca,3.7,32102.0,gold,beige,9925,12000,77030,6,pacific,2
308,308,308,82948,2011,chevrolet,Equinox,suv,automatic,tx,4.0,87249.0,—,black,10900,11100,68360,4,southwest,2
309,309,309,382352,2004,mazda,Mazda6,sedan,manual,nc,1.4,138884.0,gray,black,2450,1600,61490,11,southeast,0
310,310,310,390092,2011,ford,Fiesta,sedan,automatic,nc,2.5,77893.0,red,black,6325,4900,61490,4,southeast,0
311,311,311,239255,2013,honda,CR-V,suv,automatic,fl,4.3,21676.0,gray,black,18000,17800,59100,2,southeast,1
312,312,312,73641,2013,buick,Regal,sedan,automatic,tx,4.0,14075.0,black,black,16750,17600,68360,2,southwest,2
313,313,313,314791,2012,toyota,RAV4,suv,automatic,oh,3.9,30277.0,brown,tan,16100,10500,64520,3,midwest,1
314,314,314,57135,2014,chevrolet,Traverse,suv,automatic,ca,4.1,23060.0,white,gray,25200,23250,77030,1,pacific,2
315,315,315,98625,2014,toyota,Highlander,suv,automatic,tx,3.7,27606.0,gray,black,27400,27700,68360,1,southwest,2
316,316,316,259311,2013,dodge,Avenger,sedan,automatic,fl,3.3,53766.0,red,black,9400,9100,59100,2,southeast,1
317,317,317,363563,2011,audi,A4,sedan,automatic,ga,3.0,69004.0,silver,black,14700,14800,61450,4,southeast,0
318,318,318,432336,2004,volvo,XC90,suv,automatic,mo,3.4,131915.0,white,tan,3975,4100,71660,11,midwest,0
319,319,319,337180,2011,infiniti,G Sedan,sedan,automatic,ga,4.1,31626.0,blue,black,17200,17000,61450,4,southeast,0
320,320,320,284856,2005,jeep,Liberty,suv,automatic,nj,2.5,130076.0,gold,gray,3225,2550,82750,10,northeast,1
321,321,321,386210,2001,toyota,4Runner,suv,automatic,nc,2.8,184664.0,gray,gray,3100,3300,61490,14,southeast,0
322,322,322,426316,2014,chevrolet,Impala Limited,sedan,automatic,co,3.0,20391.0,burgundy,black,15000,14800,80610,1,mountain west,0
323,323,323,18203,2006,mercedes-benz,M-Class,suv,automatic,ca,2.2,122415.0,white,beige,9275,9000,77030,9,pacific,2
324,324,324,253994,2008,bmw,7 Series,sedan,automatic,fl,4.2,67499.0,blue,tan,16000,17200,59100,7,southeast,1
325,325,325,171482,2013,ford,Explorer,suv,automatic,tn,4.3,27884.0,red,black,26200,26500,57290,2,southeast,1
326,326,326,17534,2012,kia,Forte,sedan,automatic,ca,3.5,68928.0,black,black,7775,7700,77030,3,pacific,2
327,327,327,185184,2013,ford,Explorer,suv,automatic,md,4.3,24180.0,black,black,25800,23200,89090,2,northeast,1
328,328,328,262423,2014,chevrolet,Equinox,suv,automatic,ne,4.9,21528.0,white,black,21100,21800,73200,1,midwest,1
329,329,329,293793,2013,chevrolet,Camaro,coupe,automatic,nv,3.9,51757.0,black,black,17150,16700,62960,2,mountain west,1
330,330,330,121138,2008,bmw,5 Series,sedan,automatic,pa,4.4,86998.0,silver,black,11150,12100,73100,7,northeast,2
331,331,331,459043,2008,jeep,Wrangler,suv,automatic,la,2.5,36807.0,burgundy,gray,18650,20200,55590,7,southeast,0
332,332,332,347577,2013,kia,Soul,wagon,automatic,ga,4.3,42933.0,black,black,11700,11600,61450,2,southeast,0
333,333,333,357500,2007,kia,Sedona,van,automatic,ga,1.9,76649.0,silver,gray,3925,3700,61450,8,southeast,0
334,334,334,284732,2009,bmw,3 Series,coupe,automatic,nj,3.8,75858.0,black,beige,13100,14000,82750,6,northeast,1
335,335,335,291176,2009,honda,CR-V,suv,automatic,nv,3.4,73957.0,brown,black,12100,12900,62960,6,mountain west,1
336,336,336,193035,2009,kia,Rio,sedan,automatic,fl,2.3,31993.0,silver,gray,5525,5300,59100,6,southeast,1
337,337,337,231791,2014,land rover,Range Rover Sport,suv,automatic,fl,4.3,23231.0,silver,black,81000,78500,59100,1,southeast,1
338,338,338,137317,2011,chevrolet,Malibu,sedan,automatic,mn,3.7,78227.0,gray,black,8250,9000,83200,4,midwest,2
339,339,339,234322,2012,toyota,Camry,sedan,automatic,fl,3.7,53384.0,white,black,13700,14900,59100,3,southeast,1
340,340,340,226368,2006,kia,Spectra,wagon,automatic,fl,2.0,124813.0,red,gray,2025,1200,59100,9,southeast,1
341,341,341,272131,2012,volkswagen,Jetta,sedan,manual,nj,1.9,37545.0,gray,black,9925,8400,82750,3,northeast,1
342,342,342,399592,2014,dodge,Journey,suv,automatic,in,3.9,12241.0,silver,black,16050,13500,62930,1,midwest,0
343,343,343,461424,2013,kia,Soul,wagon,automatic,wa,3.9,16192.0,beige,black,11600,11700,81400,2,pacific,0
344,344,344,198234,2014,nissan,Altima,sedan,automatic,fl,4.2,40110.0,black,black,13900,13300,59100,1,southeast,1
345,345,345,143721,2004,toyota,4Runner,suv,automatic,az,2.1,146522.0,blue,gray,7400,6000,63250,11,southwest,2
346,346,346,427978,2011,ford,Fusion,sedan,automatic,co,2.5,41251.0,black,black,10950,9300,80610,4,mountain west,0
347,347,347,275205,2013,bmw,5 Series,sedan,automatic,nj,3.7,26140.0,gray,black,37600,32000,82750,2,northeast,1
348,348,348,468834,2010,ford,Focus,sedan,automatic,ms,2.6,126574.0,green,tan,3950,3600,48460,5,southeast,0
349,349,349,153100,2013,chevrolet,Equinox,suv,automatic,wi,4.2,4311.0,black,gray,18300,18900,67090,2,midwest,1
350,350,350,252068,2013,toyota,Yaris,hatchback,automatic,fl,3.4,50922.0,white,gray,8875,8400,59100,2,southeast,1
351,351,351,106490,2012,chevrolet,Silverado 1500,cab,automatic,tx,4.2,80210.0,silver,black,22200,26500,68360,3,southwest,2
352,352,352,173831,2013,toyota,4Runner,suv,automatic,tn,4.0,63262.0,—,gray,24300,25750,57290,2,southeast,1
353,353,353,44699,2006,bmw,3 Series,sedan,automatic,ca,2.2,123739.0,gray,black,6125,6500,77030,9,pacific,2
354,354,354,12989,2003,ford,Explorer,suv,automatic,ca,2.9,225767.0,silver,gray,925,1350,77030,12,pacific,2
355,355,355,76298,2008,chevrolet,TrailBlazer,suv,automatic,tx,2.0,144798.0,black,black,8125,4300,68360,7,southwest,2
356,356,356,424843,2013,infiniti,G Sedan,sedan,automatic,co,4.6,49657.0,gray,black,19100,20500,80610,2,mountain west,0
357,357,357,370365,2000,acura,TL,sedan,automatic,va,2.5,154684.0,gray,gray,1575,2000,74430,15,southeast,0
358,358,358,155222,2012,lexus,RX 350,suv,automatic,wi,3.3,44394.0,—,beige,26700,25000,67090,3,midwest,1
359,359,359,328739,2014,chevrolet,Equinox,suv,automatic,mi,5.0,24525.0,silver,black,18150,18100,65610,1,midwest,0
360,360,360,136122,2014,chevrolet,Traverse,suv,automatic,mn,4.3,53315.0,white,gray,17650,17700,83200,1,midwest,2
361,361,361,324554,2013,ford,Fusion,sedan,automatic,mi,4.4,15020.0,silver,black,19750,19500,65610,2,midwest,0
362,362,362,396893,2011,jeep,Wrangler,suv,automatic,nc,3.9,50828.0,black,tan,25200,26400,61490,4,southeast,0
363,363,363,255379,2011,toyota,Camry,sedan,automatic,fl,1.9,74713.0,white,beige,9000,7300,59100,4,southeast,1
364,364,364,48225,2013,nissan,Altima,sedan,automatic,ca,3.0,8186.0,gray,black,13800,11300,77030,2,pacific,2
365,365,365,260704,2006,lexus,ES 330,sedan,automatic,fl,3.9,67449.0,gray,gray,9900,11700,59100,9,southeast,1
366,366,366,460059,2011,subaru,Outback,wagon,automatic,wa,2.5,64391.0,silver,black,17200,18600,81400,3,pacific,0
367,367,367,167321,2011,nissan,Maxima,sedan,automatic,tn,4.6,36959.0,—,black,16550,18400,57290,4,southeast,1
368,368,368,108904,2012,honda,Accord,sedan,automatic,pa,2.8,18588.0,burgundy,beige,12650,12100,73100,2,northeast,2
369,369,369,406495,2012,ford,F-150,cab,automatic,il,4.4,34266.0,black,black,32800,35200,73130,3,midwest,0
370,370,370,434319,2008,chrysler,300,sedan,automatic,mo,1.9,91693.0,silver,black,8400,6000,71660,7,midwest,0
371,371,371,63483,2014,subaru,Impreza,hatchback,automatic,ca,4.4,8650.0,white,beige,21300,20500,77030,1,pacific,2
372,372,372,182000,2013,chevrolet,Impala,sedan,automatic,md,3.9,54672.0,black,black,9850,9500,89090,2,northeast,1
373,373,373,346305,2013,volkswagen,CC,sedan,automatic,ga,3.5,60690.0,gray,black,13400,13801,61450,2,southeast,0
374,374,374,134392,2014,mitsubishi,Outlander Sport,suv,automatic,mn,4.9,21703.0,silver,black,15850,15500,83200,1,midwest,2
375,375,375,404659,2013,ford,Focus,hatchback,automatic,il,4.1,17095.0,gray,black,12350,11600,73130,2,midwest,0
376,376,376,51017,2013,chrysler,Town and Country,van,automatic,ca,3.3,66911.0,white,black,12950,12200,77030,2,pacific,2
377,377,377,137653,2013,ford,F-150,cab,automatic,mn,4.1,36093.0,black,black,46100,46300,83200,2,midwest,2
378,378,378,460781,2013,ford,Focus,hatchback,automatic,wa,2.8,16428.0,gray,black,15500,15000,81400,2,pacific,0
379,379,379,50003,2004,hummer,H2,suv,automatic,ca,3.4,166139.0,gray,gray,9350,13900,77030,11,pacific,2
380,380,380,35114,2013,infiniti,G Sedan,sedan,automatic,ca,3.0,29004.0,white,black,20800,18750,77030,2,pacific,2
381,381,381,324232,2013,ford,F-150,cab,automatic,mi,4.9,21955.0,black,gray,24400,26500,65610,2,midwest,0
382,382,382,174429,2013,ford,Taurus,sedan,automatic,tn,4.1,37733.0,red,tan,16850,17250,57290,2,southeast,1
383,383,383,28751,2012,volkswagen,Jetta,sedan,automatic,ca,3.7,63949.0,white,black,8650,8500,77030,3,pacific,2
384,384,384,250969,2013,hyundai,Veloster,hatchback,automatic,fl,4.0,32295.0,red,gray,12650,14200,59100,2,southeast,1
385,385,385,323678,2013,ford,Focus,sedan,automatic,mi,2.9,15072.0,red,gray,11850,10100,65610,2,midwest,0
386,386,386,279171,2013,ford,Focus,sedan,automatic,nj,3.3,15289.0,white,beige,11650,11700,82750,2,northeast,1
387,387,387,67340,2013,ford,Focus,hatchback,automatic,tx,5.0,17274.0,—,black,15100,15500,68360,1,southwest,2
388,388,388,285576,2008,bmw,5 Series,sedan,automatic,nj,2.4,80605.0,green,beige,12800,12600,82750,7,northeast,1
389,389,389,296224,2011,ford,F-250 Super Duty,cab,automatic,nv,3.7,93383.0,red,black,32700,30000,62960,4,mountain west,1
390,390,390,462675,2014,kia,Forte,sedan,automatic,wa,4.4,8936.0,silver,gray,12800,12900,81400,1,pacific,0
391,391,391,37462,1994,volvo,850,wagon,automatic,ca,1.0,148025.0,black,black,525,300,77030,21,pacific,2
392,392,392,219954,2011,toyota,Sienna,van,automatic,fl,2.0,35682.0,silver,beige,16550,14400,59100,4,southeast,1
393,393,393,434579,2014,ford,Fiesta,hatchback,automatic,mo,2.7,37892.0,black,black,10200,9700,71660,1,midwest,0
394,394,394,468622,2014,ford,Explorer,suv,automatic,ms,4.9,30368.0,red,black,27000,26800,48460,1,southeast,0
395,395,395,289921,2012,honda,Accord,sedan,automatic,nv,3.7,36044.0,silver,black,14800,15700,62960,2,mountain west,1
396,396,396,13120,2001,toyota,4Runner,suv,automatic,ca,3.3,205464.0,white,silver,2800,2000,77030,14,pacific,2
397,397,397,125951,2001,mercedes-benz,SL-Class,convertible,automatic,pa,4.1,49982.0,silver,black,10850,11100,73100,14,northeast,2
398,398,398,151984,2012,toyota,Camry,sedan,automatic,wi,3.6,67112.0,blue,gray,11250,11400,67090,3,midwest,2
399,399,399,98204,2004,dodge,Dakota,cab,automatic,tx,2.0,131022.0,black,black,4225,4100,68360,11,southwest,2
400,400,400,314337,2008,dodge,Nitro,suv,automatic,oh,3.5,137510.0,red,gray,5375,5200,64520,7,midwest,0
401,401,401,411500,2012,ford,F-150,cab,automatic,il,4.1,44695.0,black,black,30800,32600,73130,3,midwest,0
402,402,402,68386,2014,ford,Focus,sedan,automatic,tx,4.5,18852.0,black,black,12300,12000,68360,1,southwest,2
